,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,time_in_hospital,num_lab_procedures,num_medications,number_outpatient,number_emergency,number_inpatient,number_diagnoses
105,1024,0.001,32,CLIP,7841.0,15106,0.3552428,0.5602202009053658,0.6060551410130499,15.102590560913086,1267.7294921875,233.52227783203125,31.61865234375,24.63523292541504,8.455958366394043,23.882902145385746
106,1024,0.001,32,CONTROL,,15106,,,0.6084165056726258,,,,,,,
107,1024,0.001,32,GMC,370208.0,145282,0.11312295,0.5556302481366167,0.6069638391870577,11.2860107421875,696.0155639648438,63.94611358642578,1.5025906562805176,0.6300517916679382,1.8766839504241943,5.433160781860352
108,1024,0.001,32,ICEH,154529.0,161794,0.34557274,0.5702754027067262,0.6073847270003312,7.745077610015869,350.24871826171875,59.50777053833008,2.179274559020996,5.537823677062988,3.483937740325928,3.4093263149261475
109,1024,0.001,32,MCN,11104.0,15106,0.40734497,0.5598674229112408,0.606099109641216,13.432124137878418,1961.1243896484373,929.8134765625,5.209326267242432,1.8891191482543943,11.030052185058594,43.97305679321289
110,1024,0.001,32,SCARF,16096.0,15106,0.26028827,0.5689322422464826,0.6061382500311856,,,,,,,
111,1024,0.001,32,SUBTAB,9952.0,15106,0.4382453,0.5460231226701772,0.6069686674252541,,,,,,,
112,1024,0.001,64,CLIP,30017.0,58882,0.3109996,0.5549212094847494,0.6085220145499354,15.067357063293455,1376.478759765625,330.5088195800781,34.93678665161133,15.898445129394531,7.145077705383301,28.764766693115234
113,1024,0.001,64,CONTROL,,58882,,,0.6075841094924113,,,,,,,
114,1024,0.001,64,GMC,374336.0,171010,0.102377534,0.5507143892896063,0.6058807308021334,9.336787223815918,763.1502685546875,69.47357177734375,1.2694300413131714,0.6300517916679382,1.8528497219085691,5.788600921630859
115,1024,0.001,64,ICEH,158657.0,187522,0.32148454,0.56505267370418,0.6064110850650086,7.075647830963135,369.8238220214844,59.404144287109375,1.2694300413131714,0.6300517916679382,1.5564767122268677,3.7886009216308594
116,1024,0.001,64,MCN,36544.0,58882,0.3699359,0.5447786640629007,0.6074837058833586,11.785491943359377,1456.626953125,393.8839416503906,7.463212490081787,5.883937835693359,10.523316383361816,46.49637222290039
117,1024,0.001,64,SCARF,62912.0,58882,0.36677614,0.5678896594018303,0.6070061060591382,,,,,,,
118,1024,0.001,64,SUBTAB,38336.0,58882,0.44717497,0.5415440610770549,0.6061535658359565,,,,,,,
119,1024,0.001,128,CLIP,117377.0,232450,0.32555076,0.5682359469773963,0.609043583002322,14.148186683654783,1196.33984375,259.4911804199219,36.995853424072266,18.62901496887207,8.738860130310059,30.990673065185547
120,1024,0.001,128,CONTROL,,232450,,,0.6093476037058074,,,,,,,
121,1024,0.001,128,GMC,382592.0,265474,0.09422169,0.5512883955748643,0.6050863273159238,10.109844207763672,822.6041259765625,95.24559783935548,1.2694300413131714,0.6300517916679382,1.8715026378631592,5.81347131729126
122,1024,0.001,128,ICEH,166913.0,281986,0.41293296,0.5686869123400903,0.6114599579167592,8.279792785644531,378.9046630859375,60.83626937866211,1.2694300413131714,7.461139678955078,1.8362693786621092,3.424870491027832
123,1024,0.001,128,MCN,130432.0,232450,0.3606636,0.5543117037760306,0.6072534147516766,15.080828666687012,643.8994750976562,85.73160552978516,18.44870376586914,9.591710090637209,9.01036262512207,20.854921340942383
124,1024,0.001,128,SCARF,248704.0,232450,0.21088748,0.5623232152457083,0.6054632465010312,,,,,,,
125,1024,0.001,128,SUBTAB,150400.0,232450,0.42880592,0.540341829766136,0.608419909184797,,,,,,,
126,1024,0.002,32,CLIP,7841.0,15106,0.3221871,0.5641777336218246,0.6075126357368145,13.14300537109375,1215.203125,217.2974090576172,54.356475830078125,25.33989715576172,13.33367919921875,34.96891021728516
127,1024,0.002,32,CONTROL,,15106,,,0.6043495065065654,,,,,,,
128,1024,0.002,32,GMC,370208.0,145282,0.103023276,0.553070332075142,0.6060290606116444,10.396891593933104,534.2310791015625,71.79585266113281,1.2694300413131714,0.6300517916679382,1.8621761798858645,5.800000190734863
129,1024,0.002,32,ICEH,154529.0,161794,0.3670951,0.5662512244728672,0.6047383379842723,7.630051612854004,357.1160583496094,57.81450653076172,1.2694300413131714,0.6300517916679382,1.6176165342330933,3.3637306690216064
130,1024,0.002,32,MCN,11104.0,15106,0.37749806,0.5478887618244345,0.6081371406445207,25.563730239868164,1122.12744140625,129.07046508789062,21.741968154907227,36.425907135009766,14.017616271972656,40.813472747802734
131,1024,0.002,32,SCARF,16096.0,15106,0.21989655,0.5639562283006312,0.6059116394417353,,,,,,,
132,1024,0.002,32,SUBTAB,9952.0,15106,0.4211802,0.5404785243131079,0.6044655029504493,,,,,,,
133,1024,0.002,64,CLIP,30017.0,58882,0.34525663,0.5603501280037182,0.6062168078411855,12.540932655334473,1092.3885498046875,290.6860046386719,39.84663391113281,17.033161163330078,8.312952995300293,33.82072448730469
134,1024,0.002,64,CONTROL,,58882,,,0.6061484605676994,,,,,,,
135,1024,0.002,64,GMC,374336.0,171010,0.104267485,0.5584876153315717,0.6075707724737867,9.891191482543944,505.91400146484375,96.17098236083984,1.2694300413131714,0.6341968774795532,1.8321243524551392,5.679792881011963
136,1024,0.002,64,ICEH,158657.0,187522,0.3645869,0.575800490232395,0.6060066607524707,7.195855140686035,408.2393798828125,61.1419677734375,2.4113988876342773,251.45700073242188,3.844559669494629,3.650777101516724
137,1024,0.002,64,MCN,36544.0,58882,0.31002542,0.5608815903868353,0.6052533764423768,11.011399269104004,1502.8372802734375,294.0611267089844,19.77823829650879,3.733678817749024,12.387564659118652,28.208290100097656
138,1024,0.002,64,SCARF,62912.0,58882,0.6438422,0.5731626099967643,0.6042743522087369,,,,,,,
139,1024,0.002,64,SUBTAB,38336.0,58882,0.4660014,0.5544212098013552,0.6055942817196254,,,,,,,
140,1024,0.002,128,CLIP,117377.0,232450,0.3403784,0.5654718597613679,0.6068271446400857,15.893263816833496,1673.639404296875,378.3202209472656,44.90570068359375,18.84248733520508,7.383419513702393,30.330570220947266
141,1024,0.002,128,CONTROL,,232450,,,0.6086499232864186,,,,,,,
142,1024,0.002,128,GMC,382592.0,265474,0.10153701,0.5521054759503081,0.6080801516035133,12.687047004699709,793.3201904296875,70.44041442871094,1.2611398696899414,0.6300517916679382,1.8891191482543943,5.421761512756348
143,1024,0.002,128,ICEH,166913.0,281986,0.20757695,0.5702913121473407,0.6067128499522875,7.11398983001709,394.8912048339844,58.334716796875,1.2694300413131714,0.6300517916679382,1.7119170427322388,3.635233163833618
144,1024,0.002,128,MCN,130432.0,232450,0.28350168,0.5651536709490765,0.6072003832829613,12.274611473083496,986.0776977539062,193.37306213378903,24.440414428710938,2.842487096786499,3.871502637863159,18.398963928222656
145,1024,0.002,128,SCARF,248704.0,232450,0.23327553,0.5652628603686178,0.6082440742478554,,,,,,,
146,1024,0.002,128,SUBTAB,150400.0,232450,0.47458252,0.5439754747662024,0.6067502885861715,,,,,,,
147,1024,0.003,32,CLIP,7841.0,15106,0.33344904,0.5716245786768538,0.6099834668459923,12.357513427734377,1221.632080078125,228.3699493408203,40.40621948242188,20.558549880981445,10.234196662902832,22.94611358642578
148,1024,0.003,32,CONTROL,,15106,,,0.6063515236020114,,,,,,,
149,1024,0.003,32,GMC,370208.0,145282,0.0975837,0.5522504022476478,0.6073898322685881,10.13471508026123,662.5056762695312,78.35751342773438,1.2694300413131714,0.6341968774795532,1.8766839504241943,5.835233211517334
150,1024,0.003,32,ICEH,154529.0,161794,0.32966158,0.5626317871573296,0.6085237163060211,7.1968913078308105,353.86737060546875,56.28083038330078,1.2694300413131714,0.6300517916679382,1.6559585332870483,3.324352264404297
151,1024,0.003,32,MCN,11104.0,15106,0.33769825,0.5610540218116056,0.6068543727374559,12.297409057617188,1971.0653076171875,623.843505859375,4.234196662902832,1.3222798109054563,11.64559555053711,22.29222869873047
152,1024,0.003,32,SCARF,16096.0,15106,0.3581918,0.5651723902660185,0.608677151383789,,,,,,,
153,1024,0.003,32,SUBTAB,9952.0,15106,0.4112227,0.5536738618496997,0.6065406955575776,,,,,,,
154,1024,0.003,64,CLIP,30017.0,58882,0.3270711,0.5665978286542165,0.6070044043030525,12.141968727111816,1262.173095703125,310.2715148925781,36.235233306884766,27.8010368347168,9.895337104797363,31.188600540161133
155,1024,0.003,64,CONTROL,,58882,,,0.6047213204234159,,,,,,,
156,1024,0.003,64,GMC,374336.0,171010,0.10731303,0.5435491650788886,0.608263070594858,9.752331733703612,737.2300415039062,101.74507904052734,1.2694300413131714,0.6300517916679382,1.8611398935317995,5.821761608123779
157,1024,0.003,64,ICEH,158657.0,187522,0.32750374,0.5729813531857824,0.6100126737295084,7.333678722381592,394.0352478027344,58.89015579223633,7.329533576965332,24.969947814941406,1.818652868270874,3.467357397079468
158,1024,0.003,64,MCN,36544.0,58882,0.3531321,0.5540445676463083,0.6081555829314023,22.59481811523437,1579.0186767578125,106.99378204345705,16.130569458007812,4.009326457977295,10.19896411895752,36.14404296875
159,1024,0.003,64,SCARF,62912.0,58882,0.30200326,0.5693979297781037,0.6060205518312163,,,,,,,
160,1024,0.003,64,SUBTAB,38336.0,58882,0.4514571,0.545612168363357,0.6052190642906036,,,,,,,
161,1024,0.003,128,CLIP,117377.0,232450,0.35414124,0.5605148817382417,0.6069686674252541,14.185492515563965,1271.8031005859375,287.0663146972656,57.91606140136719,32.668392181396484,9.926424980163574,28.01450729370117
