,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4
212,1024,0.01,32,GMC,819488.0,305377,0.55144995,0.67840904,0.649341,3.524237871170044,0.0021937484852969,0.3226964771747589,0.0118462489917874,0.0050764582119882,0.0073984395712614,0.0246973764151334,0.009471639059484,3.827576801995747e-05,0.0046284953132271,0.0580152980983257,0.0286580678075552,0.011419522576034,0.055286955088377,0.0136612895876169,0.1288856118917465
213,1024,0.01,32,ICEH,305441.0,321889,0.54595125,0.6740767,0.62315595,25.40526008605957,0.0550883933901786,0.8030639886856079,0.0287786331027746,0.0183494482189416,0.3634205460548401,0.4744543731212616,0.0499917156994342,0.0021471078507602,0.0029438191559165,0.0136354332789778,0.0241615641862154,0.6667450070381165,0.3008762896060943,0.15594083070755,0.1450996547937393
214,1024,0.01,32,MCN,21184.0,34369,0.3709617,0.4647912,0.52657,3.439481019973755,0.004578833002597,0.0016139786457642,0.00301120034419,0.001017622416839,0.0049732527695596,0.008763781748712,0.0048734457232058,0.0003729556920006,0.0009690637816675,0.0188319142907857,0.0017273742705583,0.071195863187313,0.031982947140932,0.0379955507814884,0.167940154671669
215,1024,0.01,32,SCARF,35392.0,34369,0.6938756,0.7312861,0.53145,,,,,,,,,,,,,,,,
216,1024,0.01,32,SUBTAB,26176.0,34369,0.79262024,0.47134754,0.5338261,,,,,,,,,,,,,,,,
217,1024,0.01,64,CLIP,68609.0,134273,0.35379484,0.48335865,0.48417714,1.2778160572052002,0.0025957466568797,0.0013245610753074,0.0065662334673106,0.000727042555809,0.000726505939383,0.003264968516305,0.001770244911313,4.2020179535029456e-05,0.0008897006628103,0.0382840558886528,0.0016910107806324,0.0810909122228622,0.0148702701553702,0.0115034384652972,0.1751096099615097
218,1024,0.01,64,CONTROL,,134273,,,0.4735876,,,,,,,,,,,,,,,,
219,1024,0.01,64,GMC,823616.0,358721,0.5213753,0.6732568,0.6232739,3.360877990722656,0.0506700873374938,0.389922559261322,0.0352142229676246,0.014598230831325,0.0274336673319339,0.1887081861495971,0.0332800708711147,3.4430904634064063e-05,0.0188042968511581,0.0103987203910946,0.4372816085815429,0.0170361399650573,0.1585417836904525,0.2001059204339981,0.1826590597629547
220,1024,0.01,64,ICEH,309569.0,375233,0.63764906,0.50719327,0.5715784,1.415642261505127,0.0009919808944687,0.1573667526245117,0.0011531042400747,0.0005252608680166,0.0060218586586415,0.0020772546995431,0.0029640141874551,2.4509070499334484e-05,0.000541532295756,0.0078860092908144,0.2776623666286468,0.0104752220213413,0.0116550642997026,0.0071978280320763,0.2221104055643081
221,1024,0.01,64,MCN,75136.0,134273,0.35644296,0.44725674,0.4987826,2.5856473445892334,0.0026870677247643,0.0020290997345,0.0028952676802873,0.0011153622763231,0.0019686026498675,0.0061354120261967,0.0043389592319726,0.0003539199242368,0.0009875718969851,0.0133934766054153,0.0014622206799685,0.0291795656085014,0.0258966386318206,0.0215754564851522,0.1575025469064712
222,1024,0.01,64,SCARF,138368.0,134273,0.75985485,0.60795164,0.5293576,,,,,,,,,,,,,,,,
223,1024,0.01,64,SUBTAB,101504.0,134273,0.80553275,0.46297505,0.5005215,,,,,,,,,,,,,,,,
224,1024,0.01,128,CLIP,268289.0,530689,0.3612045,0.4800126,0.45000955,1.2366390228271484,0.0010779085569083,0.0013019125908613,0.0021611480042338,0.0006888241623528,0.001979669323191,0.0058533875271677,0.0012754375347867,7.768641080474481e-05,0.0012372644850984,0.0326346680521965,0.0009311016765423,0.0723188742995262,0.0172517746686935,0.015319837257266,0.1341375410556793
225,1024,0.01,128,CONTROL,,530689,,,0.5278003,,,,,,,,,,,,,,,,
226,1024,0.01,128,GMC,831872.0,563713,0.5913452,0.6441117,0.5412779,2.7144501209259038,0.0593133643269538,0.0286282617598772,0.0055649788118898,0.0038837294559925,0.0123766455799341,0.0053927972912788,0.0846133679151535,0.0001909672573674,0.0008675097487866,0.0106245130300521,0.0249989293515682,0.0116281285881996,0.0234259013086557,0.0164673868566751,0.1969800740480423
227,1024,0.01,128,ICEH,317825.0,580225,0.5976127,0.5132439,0.52390575,1.6508476734161377,0.0011898289667442,0.0048832595348358,0.0021899747662246,0.0011135736713185,0.0007385550998151,0.0003408936609048,0.0022972228471189,2.4916189431678504e-05,0.0012878889683634,0.0101193208247423,0.0035903397947549,0.0112356496974825,0.0133641846477985,0.0089532574638724,0.2315793335437774
228,1024,0.01,128,MCN,281344.0,530689,0.22781089,0.45063087,0.45698154,2.480973958969116,0.0024157278239727,0.0034141279757022,0.0043042264878749,0.0013913210714235,0.0049816751852631,0.0051068207249045,0.0036515409592539,0.0002837108331732,0.000642015482299,0.0218679588288068,0.0027455650269985,0.0382176116108894,0.032955128699541,0.0395579971373081,0.1903665661811828
229,1024,0.01,128,SCARF,547072.0,530689,0.74445784,0.6577595,0.5600388,,,,,,,,,,,,,,,,
230,1024,0.01,128,SUBTAB,399616.0,530689,0.77886987,0.47400287,0.46902546,,,,,,,,,,,,,,,,
