,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
95,4096,0.001,64,MCN,51072.0,84034,0.30505228,0.7072649638146424,0.8101322614658131,0.0394784212112426,0.0175841078162193,0.0032369685359299,0.0296309813857078,0.0157892759889364,0.1654897481203079,0.0011694073909893,0.0013670035405084,0.0021686321124434,0.1355414390563964
96,4096,0.001,64,SCARF,372992.0,360706,0.35328954,0.5763368056565366,0.9227978735161018,,,,,,,,,,
97,4096,0.001,64,SUBTAB,200640.0,200770,0.3451525,0.595649683018733,0.7199189274063886,,,,,,,,,,
98,4096,0.001,128,CLIP,167681.0,331906,0.17546776,0.7613926445170314,0.8583783141717412,0.0265102051198482,0.0497962981462478,0.022839767858386,0.0225540325045585,0.0095336865633726,0.0986490696668624,0.0039073205552995,0.0055120922625064,0.0121081210672855,0.0668763443827629
99,4096,0.001,128,CONTROL,,331906,,,0.8332580664279527,,,,,,,,,,
100,4096,0.001,128,GMC,532352.0,364930,0.67537904,0.7068648013094001,0.9061935630601148,0.0245309602469205,0.0576050579547882,0.0051147597841918,0.0224426910281181,0.0051125744357705,0.0758996680378913,0.0067216022871434,0.0044488888233899,0.0092145502567291,0.0506222993135452
101,4096,0.001,128,ICEH,217217.0,381442,0.30197975,0.594954995835767,0.8997702525841462,0.060632362961769,0.0147871086373925,0.0039616022258996,0.0781283527612686,0.0157571993768215,0.1168297156691551,0.0002882179105654,0.0006093527190387,0.0011944838333874,0.1944182217121123
102,4096,0.001,128,MCN,184064.0,331906,0.30282298,0.7072984012354833,0.8513798563825954,0.0315288305282592,0.0200289897620677,0.0029360128100961,0.0328310877084732,0.015544893220067,0.1619571447372436,0.0011803371598944,0.001336820074357,0.0017935597570612,0.1331927925348281
103,4096,0.001,128,SCARF,397696.0,381442,0.28324738,0.582038789910219,0.9200459133480784,,,,,,,,,,
104,4096,0.001,128,SUBTAB,249984.0,250242,0.30987784,0.5967327987702147,0.7454994278219946,,,,,,,,,,
