,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,waterfront,bedrooms,bathrooms,sqft_living,sqft_lot,grade,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15
178,1024,0.005,64,ICEH,225985.0,275265,0.88758904,0.111761905,3.8130503,1.0,0.8947368264198303,0.4632675349712372,4205611.0,11474342912.0,2.201754331588745,1975086.0,209166.0,1826.4210205078125,0.0655144229531288,0.0598617270588874,1471489.375
179,1024,0.005,64,MCN,53824.0,96577,0.9405293,0.11630983,0.63213074,1.0,7.298245429992676,7.089364051818848,4205611.0,550088576.0,14.280701637268066,3023797.5,297784.40625,6134.18408203125,0.0584979206323623,0.1159395948052406,2136269.25
180,1024,0.005,64,SCARF,100672.0,96577,0.93576175,0.116724305,51.48952,,,,,,,,,,,,
181,1024,0.005,64,SUBTAB,72000.0,96577,0.93721044,0.115764424,0.29369524,,,,,,,,,,,,
182,1024,0.005,128,CLIP,184705.0,381569,0.9458227,0.13645154,0.32185352,1.0,0.7543859481811523,0.3190789520740509,4261409.0,839859136.0,0.6228070259094238,249989.046875,231152.84375,2089.552734375,0.0686621516942977,0.0677505657076835,1388640.75
183,1024,0.005,128,CONTROL,,381569,,,0.18718296,,,,,,,,,,,,
184,1024,0.005,128,GMC,599168.0,414593,0.94119024,0.14145756,0.86458814,1.0,4.070175647735596,0.7357456088066101,1220154.125,464642592.0,14.491228103637695,2328819.25,297784.40625,1475.27197265625,0.0323663465678691,0.0296174474060535,784353.125
185,1024,0.005,128,ICEH,234241.0,431105,0.87331104,0.113244325,0.80691665,1.0,1.0789474248886108,2.2335526943206787,2275485.0,4591006208.0,2.201754331588745,11842189.0,209166.0,1639.76318359375,0.0588383264839649,0.0570486634969711,2817309.25
186,1024,0.005,128,MCN,197760.0,381569,0.94050735,0.118371494,0.49289075,1.0,4.728070259094238,3.867324590682984,4205611.0,550088576.0,19.49122810363769,3023797.5,297784.40625,5628.18408203125,0.0683562979102134,0.3909107446670532,2090563.875
187,1024,0.005,128,SCARF,397952.0,381569,0.93355155,0.117946774,33.386627,,,,,,,,,,,,
188,1024,0.005,128,SUBTAB,283264.0,381569,0.93748325,0.11630674,10.692604,,,,,,,,,,,,
189,1024,0.007,32,CLIP,12385.0,24737,0.9467518,0.14213353,0.18366314,1.0,0.7543859481811523,0.3070175349712372,325042.78125,731777664.0,0.7280701994895935,5463613.0,375192.3125,2404.070068359375,0.0698940977454185,0.1571236848831176,1413012.625
190,1024,0.007,32,CONTROL,,24737,,,0.31826702,,,,,,,,,,,,
191,1024,0.007,32,GMC,586784.0,217697,0.94453955,0.15804899,0.30579433,1.0,2.061403512954712,0.7790570259094238,3463102.0,644937472.0,11.219298362731934,2501955.0,297784.40625,1787.21923828125,0.0359423570334911,0.0246543586254119,727294.4375
192,1024,0.007,32,ICEH,221857.0,234209,0.8645426,0.11248693,77.19689,1.0,1.0789474248886108,0.3969298303127289,5558290.0,13221743616.0,2.2807016372680664,1961284.75,215450.203125,2157.596435546875,0.0477837882936,0.0838669165968895,1527592.75
193,1024,0.007,32,MCN,15648.0,24737,0.9449292,0.12154381,0.16549523,1.0,6.3070173263549805,3.086622714996338,4205611.0,550088576.0,21.280702590942383,3023797.5,297784.40625,5628.18408203125,0.0670151934027671,0.4160514175891876,2136269.25
194,1024,0.007,32,SCARF,25760.0,24737,0.9215858,0.11782356,0.37591136,,,,,,,,,,,,
195,1024,0.007,32,SUBTAB,18592.0,24737,0.94081014,0.11740698,0.21064089,,,,,,,,,,,,
196,1024,0.007,64,CLIP,47297.0,96577,0.94692874,0.1388895,0.15861799,1.0,1.236842155456543,0.4912280738353729,5536508.0,823783424.0,0.6228070259094238,581826.125,296008.09375,1502.894775390625,0.0696337521076202,0.0769605636596679,1342696.875
197,1024,0.007,64,CONTROL,,96577,,,0.34558293,,,,,,,,,,,,
198,1024,0.007,64,GMC,590912.0,258753,0.71740335,0.15435456,0.24385464,1.0,2.8157894611358643,0.8092105388641357,2653601.0,1130725376.0,13.333333015441896,3681793.0,297784.40625,1324.105224609375,0.0349119305610656,0.0331867337226867,1024981.75
199,1024,0.007,64,ICEH,225985.0,275265,0.862302,0.11335063,39.980053,1.0,1.0526316165924072,2.0,4205611.0,2542881280.0,2.2807016372680664,3015200.25,209166.0,2243.412353515625,0.0619720369577407,0.0356085002422332,3991580.75
200,1024,0.007,64,MCN,53824.0,96577,0.94081116,0.12028945,1.3977834,1.0,4.114035129547119,1.7911183834075928,4205611.0,550088576.0,19.394737243652344,3023797.5,297784.40625,5628.18408203125,0.0746451094746589,0.3969209790229797,2136269.25
201,1024,0.007,64,SCARF,100672.0,96577,0.9353092,0.11799613,0.086813755,,,,,,,,,,,,
202,1024,0.007,64,SUBTAB,72000.0,96577,0.9347806,0.11550892,7.905442,,,,,,,,,,,,
203,1024,0.007,128,CLIP,184705.0,381569,0.94596195,0.123747215,34.80401,1.0,1.438596487045288,0.421600878238678,5169364.0,552581376.0,1.1666666269302368,4735099.5,310744.9375,940.4561157226562,0.0646182745695114,0.0938169509172439,1730151.25
204,1024,0.007,128,CONTROL,,381569,,,0.5159747,,,,,,,,,,,,
205,1024,0.007,128,GMC,599168.0,414593,0.9440811,0.16396025,0.1431417,1.0,1.1140351295471191,0.7571271657943726,1622660.75,448074080.0,8.80701732635498,1931906.75,297784.40625,1723.7982177734375,0.0482497438788414,0.0352256037294864,706102.4375
206,1024,0.007,128,ICEH,234241.0,431105,0.9012888,0.11482474,105.49702,1.0,1.0877193212509155,0.3031798303127289,4070081.75,13804851200.0,2.236842155456543,3023797.5,209166.0,1617.631591796875,0.0463745333254337,0.0382185988128185,825522.6875
207,1024,0.007,128,MCN,197760.0,381569,0.9431457,0.1186493,0.15704954,1.0,4.385964870452881,2.8020832538604736,4205611.0,550088576.0,20.51754379272461,3023797.5,297784.40625,5628.18408203125,0.0821407362818718,0.5445902347564697,2742742.75
208,1024,0.007,128,SCARF,397952.0,381569,0.9477664,0.1409684,7.841515,,,,,,,,,,,,
209,1024,0.007,128,SUBTAB,283264.0,381569,0.92931867,0.11790596,7.0902667,,,,,,,,,,,,
210,1024,0.01,32,CLIP,12385.0,24737,0.94677836,0.16900411,0.2656616,1.0,1.0350877046585083,0.2922149002552032,649863.1875,3558553600.0,0.5964912176132202,365380.28125,233744.953125,1789.517578125,0.0666595175862312,0.1159556433558464,827820.5
211,1024,0.01,32,CONTROL,,24737,,,0.17828496,,,,,,,,,,,,
212,1024,0.01,32,GMC,586784.0,217697,0.9469373,0.20537506,0.20763242,1.0,2.7280702590942383,0.8053728342056274,1650089.5,461755456.0,13.6578950881958,1144007.25,297784.40625,1532.5,0.0495451837778091,0.0592278465628623,755609.125
